order_id,order_date,customer_id,product_id,product_name,quantity,unit_price
ORD-00757,2025-06-06,C0028,P008,Носки набор,1,89.11
ORD-00757,2025-06-06,C0028,P003,Кроссовки run,1,19.41
ORD-00757,2025-06-06,C0028,P009,Куртка ветровка,5,114.2
ORD-00245,2025-06-07,C0069,P006,Худи oversize,4,24.53
ORD-00245,2025-06-07,C0069,P003,Кроссовки run,2,11.66
ORD-00245,2025-06-07,C0069,P002,Джинсы slim,4,51.33
ORD-00245,2025-06-07,C0069,P010,Сумка через плечо,1,83.35
ORD-00608,2025-06-07,C0173,P002,Джинсы slim,2,111.14
ORD-00608,2025-06-07,C0173,P001,Футболка базовая,2,69.41
ORD-00608,2025-06-07,C0173,P003,Кроссовки run,3,100.29
ORD-00608,2025-06-07,C0173,P001,Футболка базовая,1,109.64
ORD-00617,2025-06-08,C0045,P005,Кепка логотип,1,119.57
ORD-00631,2025-06-08,C0115,P002,Джинсы slim,5,47.49
ORD-00012,2025-06-09,C0056,P010,Сумка через плечо,5,31.9
ORD-00012,2025-06-09,C0056,P009,Куртка ветровка,1,37.36
ORD-00156,2025-06-09,C0151,P006,Худи oversize,5,37.3
ORD-00230,2025-06-09,C0020,P006,Худи oversize,3,53.5
ORD-00230,2025-06-09,C0020,P010,Сумка через плечо,1,73.19
ORD-00635,2025-06-09,C0038,P003,Кроссовки run,2,72.97
ORD-00240,2025-06-10,C0173,P010,Сумка через плечо,2,92.76
ORD-00240,2025-06-10,C0173,P001,Футболка базовая,5,62.26
ORD-00101,2025-06-11,C0001,P006,Худи oversize,2,8.4
ORD-00101,2025-06-11,C0001,P007,Шорты спорт,4,108.0
ORD-00101,2025-06-11,C0001,P005,Кепка логотип,4,32.33
ORD-00101,2025-06-11,C0001,P007,Шорты спорт,3,45.02
ORD-00535,2025-06-11,C0065,P001,Футболка базовая,3,35.36
ORD-00535,2025-06-11,C0065,P006,Худи oversize,4,9.65
ORD-00597,2025-06-11,C0121,P003,Кроссовки run,2,55.32
ORD-00597,2025-06-11,C0121,P009,Куртка ветровка,4,14.37
ORD-00557,2025-06-12,C0161,P004,Рюкзак городской,2,14.98
ORD-00628,2025-06-13,C0064,P002,Джинсы slim,2,114.64
ORD-00628,2025-06-13,C0064,P002,Джинсы slim,2,97.01
ORD-00628,2025-06-13,C0064,P005,Кепка логотип,5,85.92
ORD-00628,2025-06-13,C0064,P008,Носки набор,1,72.41
ORD-00103,2025-06-14,C0144,P009,Куртка ветровка,3,39.08
ORD-00103,2025-06-14,C0144,P010,Сумка через плечо,4,20.73
ORD-00243,2025-06-14,C0114,P006,Худи oversize,4,17.5
ORD-00243,2025-06-14,C0114,P009,Куртка ветровка,4,96.2
ORD-00243,2025-06-14,C0114,P003,Кроссовки run,1,119.4
ORD-00243,2025-06-14,C0114,P009,Куртка ветровка,4,107.34
ORD-00367,2025-06-14,C0139,P009,Куртка ветровка,1,22.32
ORD-00367,2025-06-14,C0139,P003,Кроссовки run,3,10.43
ORD-00367,2025-06-14,C0139,P001,Футболка базовая,2,118.53
ORD-00367,2025-06-14,C0139,P008,Носки набор,2,91.03
ORD-00632,2025-06-14,C0067,P003,Кроссовки run,4,40.61
ORD-00632,2025-06-14,C0067,P005,Кепка логотип,3,111.17
ORD-00064,2025-06-15,C0087,P010,Сумка через плечо,3,55.87
ORD-00064,2025-06-15,C0087,P001,Футболка базовая,2,110.62
ORD-00173,2025-06-15,C0160,P009,Куртка ветровка,2,94.05
ORD-00318,2025-06-15,C0103,P001,Футболка базовая,3,117.48
ORD-00318,2025-06-15,C0103,P003,Кроссовки run,3,20.06
ORD-00406,2025-06-19,C0050,P004,Рюкзак городской,1,87.41
ORD-00406,2025-06-19,C0050,P009,Куртка ветровка,4,71.11
ORD-00406,2025-06-19,C0050,P003,Кроссовки run,5,38.47
ORD-00406,2025-06-19,C0050,P009,Куртка ветровка,5,88.88
ORD-00199,2025-06-20,C0190,P006,Худи oversize,5,24.59
ORD-00600,2025-06-20,C0169,P002,Джинсы slim,1,18.79
ORD-00720,2025-06-20,C0111,P006,Худи oversize,1,68.17
ORD-00720,2025-06-20,C0111,P006,Худи oversize,3,63.9
ORD-00086,2025-06-21,C0062,P003,Кроссовки run,5,10.13
ORD-00111,2025-06-21,C0038,P006,Худи oversize,2,80.09
ORD-00412,2025-06-22,C0046,P002,Джинсы slim,3,99.05
ORD-00412,2025-06-22,C0046,P007,Шорты спорт,4,44.26
ORD-00412,2025-06-22,C0046,P007,Шорты спорт,5,103.17
ORD-00423,2025-06-22,C0157,P003,Кроссовки run,4,62.16
ORD-00539,2025-06-22,C0158,P001,Футболка базовая,2,91.4
ORD-00539,2025-06-22,C0158,P003,Кроссовки run,1,76.27
ORD-00565,2025-06-22,C0118,P001,Футболка базовая,3,29.91
ORD-00565,2025-06-22,C0118,P009,Куртка ветровка,2,66.45
ORD-00749,2025-06-22,C0163,P008,Носки набор,1,73.39
ORD-00749,2025-06-22,C0163,P005,Кепка логотип,3,71.59
ORD-00749,2025-06-22,C0163,P005,Кепка логотип,1,83.31
ORD-00749,2025-06-22,C0163,P006,Худи oversize,5,113.17
ORD-00057,2025-06-23,C0094,P006,Худи oversize,4,96.91
ORD-00057,2025-06-23,C0094,P008,Носки набор,3,73.95
ORD-00057,2025-06-23,C0094,P005,Кепка логотип,1,18.77
ORD-00232,2025-06-23,C0161,P008,Носки набор,4,94.9
ORD-00232,2025-06-23,C0161,P010,Сумка через плечо,3,78.36
ORD-00232,2025-06-23,C0161,P002,Джинсы slim,5,77.57
ORD-00232,2025-06-23,C0161,P004,Рюкзак городской,2,81.19
ORD-00479,2025-06-23,C0127,P002,Джинсы slim,4,36.12
ORD-00511,2025-06-23,C0007,P003,Кроссовки run,1,26.93
ORD-00711,2025-06-23,C0137,P001,Футболка базовая,3,33.79
ORD-00345,2025-06-24,C0142,P001,Футболка базовая,3,80.18
ORD-00345,2025-06-24,C0142,P001,Футболка базовая,1,80.38
ORD-00345,2025-06-24,C0142,P004,Рюкзак городской,3,114.23
ORD-00514,2025-06-24,C0028,P005,Кепка логотип,2,34.43
ORD-00514,2025-06-24,C0028,P009,Куртка ветровка,5,87.65
ORD-00514,2025-06-24,C0028,P004,Рюкзак городской,1,12.12
ORD-00514,2025-06-24,C0028,P003,Кроссовки run,1,73.96
ORD-00640,2025-06-24,C0104,P007,Шорты спорт,4,77.08
ORD-00640,2025-06-24,C0104,P001,Футболка базовая,3,63.69
ORD-00640,2025-06-24,C0104,P002,Джинсы slim,3,7.34
ORD-00640,2025-06-24,C0104,P002,Джинсы slim,3,103.44
ORD-00210,2025-06-25,C0128,P008,Носки набор,4,53.87
ORD-00210,2025-06-25,C0128,P010,Сумка через плечо,2,53.03
ORD-00210,2025-06-25,C0128,P002,Джинсы slim,1,96.4
ORD-00210,2025-06-25,C0128,P003,Кроссовки run,5,37.71
ORD-00626,2025-06-25,C0133,P004,Рюкзак городской,2,47.17
ORD-00548,2025-06-26,C0196,P001,Футболка базовая,3,23.9
ORD-00415,2025-06-27,C0103,P010,Сумка через плечо,2,105.71
ORD-00774,2025-06-27,C0043,P004,Рюкзак городской,1,47.6
ORD-00088,2025-06-28,C0145,P001,Футболка базовая,1,33.02
ORD-00088,2025-06-28,C0145,P009,Куртка ветровка,5,78.32
ORD-00471,2025-06-28,C0020,P007,Шорты спорт,1,75.68
ORD-00471,2025-06-28,C0020,P008,Носки набор,5,75.99
ORD-00471,2025-06-28,C0020,P005,Кепка логотип,1,29.79
ORD-00471,2025-06-28,C0020,P002,Джинсы slim,3,73.74
ORD-00779,2025-06-28,C0072,P006,Худи oversize,2,24.36
ORD-00779,2025-06-28,C0072,P003,Кроссовки run,5,45.62
ORD-00779,2025-06-28,C0072,P005,Кепка логотип,3,30.09
ORD-00047,2025-06-29,C0037,P003,Кроссовки run,2,70.69
ORD-00047,2025-06-29,C0037,P003,Кроссовки run,5,10.66
ORD-00047,2025-06-29,C0037,P005,Кепка логотип,1,65.23
ORD-00047,2025-06-29,C0037,P004,Рюкзак городской,5,100.85
ORD-00333,2025-06-29,C0019,P010,Сумка через плечо,3,15.73
ORD-00333,2025-06-29,C0019,P008,Носки набор,2,8.93
ORD-00333,2025-06-29,C0019,P007,Шорты спорт,4,96.91
ORD-00333,2025-06-29,C0019,P008,Носки набор,5,103.54
ORD-00401,2025-06-29,C0007,P002,Джинсы slim,3,31.74
ORD-00439,2025-06-30,C0055,P004,Рюкзак городской,4,95.5
ORD-00439,2025-06-30,C0055,P001,Футболка базовая,2,55.4
ORD-00439,2025-06-30,C0055,P005,Кепка логотип,4,29.08
ORD-00015,2025-07-01,C0140,P005,Кепка логотип,1,39.67
ORD-00015,2025-07-01,C0140,P004,Рюкзак городской,4,46.61
ORD-00339,2025-07-01,C0194,P009,Куртка ветровка,1,65.54
ORD-00339,2025-07-01,C0194,P002,Джинсы slim,3,99.1
ORD-00339,2025-07-01,C0194,P002,Джинсы slim,2,35.3
ORD-00375,2025-07-01,C0033,P003,Кроссовки run,4,60.36
ORD-00610,2025-07-01,C0072,P010,Сумка через плечо,1,26.95
ORD-00614,2025-07-01,C0038,P001,Футболка базовая,1,114.69
ORD-00614,2025-07-01,C0038,P006,Худи oversize,1,65.02
ORD-00033,2025-07-02,C0101,P002,Джинсы slim,5,31.41
ORD-00033,2025-07-02,C0101,P001,Футболка базовая,2,82.93
ORD-00561,2025-07-02,C0029,P003,Кроссовки run,4,30.96
ORD-00735,2025-07-02,C0086,P002,Джинсы slim,1,96.26
ORD-00735,2025-07-02,C0086,P004,Рюкзак городской,3,75.37
ORD-00080,2025-07-03,C0054,P003,Кроссовки run,2,101.3
ORD-00080,2025-07-03,C0054,P004,Рюкзак городской,3,18.32
ORD-00080,2025-07-03,C0054,P001,Футболка базовая,1,101.83
ORD-00080,2025-07-03,C0054,P009,Куртка ветровка,1,37.27
ORD-00483,2025-07-04,C0153,P009,Куртка ветровка,3,94.34
ORD-00483,2025-07-04,C0153,P001,Футболка базовая,1,39.88
ORD-00483,2025-07-04,C0153,P004,Рюкзак городской,3,119.54
ORD-00518,2025-07-04,C0014,P005,Кепка логотип,2,8.01
ORD-00518,2025-07-04,C0014,P001,Футболка базовая,2,47.17
ORD-00518,2025-07-04,C0014,P002,Джинсы slim,2,65.34
ORD-00518,2025-07-04,C0014,P006,Худи oversize,5,38.62
ORD-00591,2025-07-04,C0036,P001,Футболка базовая,1,81.6
ORD-00591,2025-07-04,C0036,P002,Джинсы slim,4,112.6
ORD-00782,2025-07-04,C0099,P010,Сумка через плечо,3,110.74
ORD-00782,2025-07-04,C0099,P004,Рюкзак городской,5,106.1
ORD-00782,2025-07-04,C0099,P005,Кепка логотип,4,78.03
ORD-00596,2025-07-05,C0128,P006,Худи oversize,2,37.58
ORD-00596,2025-07-05,C0128,P006,Худи oversize,3,36.94
ORD-00596,2025-07-05,C0128,P010,Сумка через плечо,2,49.96
ORD-00660,2025-07-05,C0085,P005,Кепка логотип,5,7.39
ORD-00660,2025-07-05,C0085,P010,Сумка через плечо,1,97.02
ORD-00665,2025-07-05,C0081,P009,Куртка ветровка,5,85.5
ORD-00665,2025-07-05,C0081,P003,Кроссовки run,5,45.87
ORD-00665,2025-07-05,C0081,P001,Футболка базовая,1,19.92
ORD-00665,2025-07-05,C0081,P007,Шорты спорт,1,22.97
ORD-00750,2025-07-05,C0132,P001,Футболка базовая,1,32.18
ORD-00750,2025-07-05,C0132,P008,Носки набор,3,67.17
ORD-00664,2025-07-06,C0100,P006,Худи oversize,4,92.05
ORD-00664,2025-07-06,C0100,P006,Худи oversize,5,60.03
ORD-00664,2025-07-06,C0100,P002,Джинсы slim,5,104.19
ORD-00664,2025-07-06,C0100,P001,Футболка базовая,2,9.84
ORD-00132,2025-07-07,C0008,P004,Рюкзак городской,3,51.92
ORD-00132,2025-07-07,C0008,P010,Сумка через плечо,1,107.31
ORD-00132,2025-07-07,C0008,P007,Шорты спорт,2,83.5
ORD-00132,2025-07-07,C0008,P005,Кепка логотип,1,115.58
ORD-00219,2025-07-07,C0058,P010,Сумка через плечо,1,104.74
ORD-00255,2025-07-07,C0081,P003,Кроссовки run,3,50.91
ORD-00255,2025-07-07,C0081,P009,Куртка ветровка,2,23.62
ORD-00255,2025-07-07,C0081,P001,Футболка базовая,4,95.03
ORD-00255,2025-07-07,C0081,P007,Шорты спорт,1,110.5
ORD-00502,2025-07-09,C0103,P001,Футболка базовая,1,114.72
ORD-00552,2025-07-09,C0008,P010,Сумка через плечо,3,111.47
ORD-00552,2025-07-09,C0008,P006,Худи oversize,4,64.15
ORD-00552,2025-07-09,C0008,P006,Худи oversize,4,62.95
ORD-00552,2025-07-09,C0008,P001,Футболка базовая,5,26.21
ORD-00678,2025-07-09,C0112,P010,Сумка через плечо,1,80.43
ORD-00686,2025-07-09,C0010,P006,Худи oversize,3,25.74
ORD-00686,2025-07-09,C0010,P005,Кепка логотип,4,23.06
ORD-00192,2025-07-10,C0091,P007,Шорты спорт,4,12.6
ORD-00192,2025-07-10,C0091,P004,Рюкзак городской,1,29.41
ORD-00192,2025-07-10,C0091,P006,Худи oversize,5,79.32
ORD-00095,2025-07-11,C0127,P010,Сумка через плечо,5,59.91
ORD-00095,2025-07-11,C0127,P007,Шорты спорт,5,108.88
ORD-00095,2025-07-11,C0127,P008,Носки набор,3,115.77
ORD-00530,2025-07-11,C0010,P009,Куртка ветровка,5,64.33
ORD-00530,2025-07-11,C0010,P004,Рюкзак городской,2,63.19
ORD-00530,2025-07-11,C0010,P008,Носки набор,1,80.77
ORD-00530,2025-07-11,C0010,P010,Сумка через плечо,1,63.78
ORD-00784,2025-07-11,C0048,P004,Рюкзак городской,5,26.86
ORD-00198,2025-07-12,C0089,P003,Кроссовки run,3,42.25
ORD-00079,2025-07-13,C0126,P004,Рюкзак городской,5,89.72
ORD-00079,2025-07-13,C0126,P006,Худи oversize,3,110.92
ORD-00079,2025-07-13,C0126,P009,Куртка ветровка,5,64.83
ORD-00266,2025-07-13,C0160,P008,Носки набор,2,8.13
ORD-00314,2025-07-13,C0029,P007,Шорты спорт,3,44.66
ORD-00268,2025-07-14,C0025,P001,Футболка базовая,4,28.18
ORD-00268,2025-07-14,C0025,P001,Футболка базовая,5,98.35
ORD-00332,2025-07-14,C0007,P001,Футболка базовая,4,102.09
ORD-00332,2025-07-14,C0007,P005,Кепка логотип,5,54.95
ORD-00332,2025-07-14,C0007,P002,Джинсы slim,4,97.74
ORD-00332,2025-07-14,C0007,P008,Носки набор,2,111.86
ORD-00425,2025-07-14,C0168,P001,Футболка базовая,3,96.71
ORD-00050,2025-07-15,C0194,P009,Куртка ветровка,3,49.29
ORD-00050,2025-07-15,C0194,P007,Шорты спорт,4,35.64
ORD-00050,2025-07-15,C0194,P001,Футболка базовая,1,59.96
ORD-00050,2025-07-15,C0194,P002,Джинсы slim,3,31.75
ORD-00218,2025-07-15,C0175,P008,Носки набор,2,56.18
ORD-00218,2025-07-15,C0175,P010,Сумка через плечо,1,116.41
ORD-00218,2025-07-15,C0175,P003,Кроссовки run,2,26.78
ORD-00376,2025-07-16,C0168,P001,Футболка базовая,1,51.49
ORD-00376,2025-07-16,C0168,P009,Куртка ветровка,3,72.3
ORD-00376,2025-07-16,C0168,P004,Рюкзак городской,4,87.82
ORD-00531,2025-07-16,C0011,P003,Кроссовки run,4,76.3
ORD-00531,2025-07-16,C0011,P003,Кроссовки run,1,11.59
ORD-00677,2025-07-16,C0147,P010,Сумка через плечо,5,105.88
ORD-00677,2025-07-16,C0147,P008,Носки набор,4,100.72
ORD-00685,2025-07-16,C0041,P008,Носки набор,2,80.14
ORD-00108,2025-07-17,C0070,P004,Рюкзак городской,2,42.41
ORD-00108,2025-07-17,C0070,P009,Куртка ветровка,5,65.9
ORD-00108,2025-07-17,C0070,P010,Сумка через плечо,4,72.94
ORD-00108,2025-07-17,C0070,P007,Шорты спорт,4,39.43
ORD-00144,2025-07-17,C0017,P005,Кепка логотип,1,102.97
ORD-00144,2025-07-17,C0017,P004,Рюкзак городской,3,89.54
ORD-00311,2025-07-17,C0105,P003,Кроссовки run,3,75.65
ORD-00311,2025-07-17,C0105,P001,Футболка базовая,2,79.9
ORD-00027,2025-07-19,C0075,P009,Куртка ветровка,3,41.47
ORD-00027,2025-07-19,C0075,P009,Куртка ветровка,2,38.46
ORD-00364,2025-07-20,C0058,P009,Куртка ветровка,3,62.58
ORD-00364,2025-07-20,C0058,P009,Куртка ветровка,5,22.26
ORD-00364,2025-07-20,C0058,P006,Худи oversize,5,10.95
ORD-00364,2025-07-20,C0058,P003,Кроссовки run,3,106.93
ORD-00393,2025-07-20,C0109,P005,Кепка логотип,1,114.25
ORD-00446,2025-07-20,C0082,P005,Кепка логотип,5,17.46
ORD-00639,2025-07-20,C0160,P009,Куртка ветровка,3,119.6
ORD-00639,2025-07-20,C0160,P004,Рюкзак городской,4,64.66
ORD-00639,2025-07-20,C0160,P002,Джинсы slim,5,96.82
ORD-00062,2025-07-21,C0073,P007,Шорты спорт,3,48.28
ORD-00062,2025-07-21,C0073,P007,Шорты спорт,5,87.54
ORD-00062,2025-07-21,C0073,P009,Куртка ветровка,5,18.63
ORD-00062,2025-07-21,C0073,P003,Кроссовки run,5,78.26
ORD-00159,2025-07-22,C0036,P007,Шорты спорт,5,9.63
ORD-00290,2025-07-22,C0196,P002,Джинсы slim,1,80.43
ORD-00290,2025-07-22,C0196,P009,Куртка ветровка,2,12.47
ORD-00599,2025-07-22,C0065,P006,Худи oversize,1,76.31
ORD-00599,2025-07-22,C0065,P003,Кроссовки run,4,47.62
ORD-00089,2025-07-23,C0130,P007,Шорты спорт,4,11.68
ORD-00089,2025-07-23,C0130,P008,Носки набор,4,67.05
ORD-00564,2025-07-24,C0042,P010,Сумка через плечо,4,26.82
ORD-00564,2025-07-24,C0042,P003,Кроссовки run,1,115.99
ORD-00564,2025-07-24,C0042,P006,Худи oversize,3,52.8
ORD-00251,2025-07-25,C0083,P005,Кепка логотип,4,78.86
ORD-00251,2025-07-25,C0083,P009,Куртка ветровка,4,118.04
ORD-00785,2025-07-25,C0177,P008,Носки набор,1,22.34
ORD-00785,2025-07-25,C0177,P003,Кроссовки run,1,50.76
ORD-00785,2025-07-25,C0177,P004,Рюкзак городской,3,119.87
ORD-00785,2025-07-25,C0177,P003,Кроссовки run,3,100.52
ORD-00800,2025-07-25,C0149,P003,Кроссовки run,2,101.02
ORD-00800,2025-07-25,C0149,P001,Футболка базовая,5,60.58
ORD-00800,2025-07-25,C0149,P006,Худи oversize,5,36.83
ORD-00800,2025-07-25,C0149,P001,Футболка базовая,4,15.12
ORD-00081,2025-07-26,C0067,P002,Джинсы slim,4,90.41
ORD-00081,2025-07-26,C0067,P004,Рюкзак городской,5,100.12
ORD-00190,2025-07-26,C0077,P004,Рюкзак городской,4,8.06
ORD-00190,2025-07-26,C0077,P006,Худи oversize,1,74.18
ORD-00190,2025-07-26,C0077,P004,Рюкзак городской,3,34.92
ORD-00190,2025-07-26,C0077,P003,Кроссовки run,3,92.16
ORD-00078,2025-07-28,C0118,P006,Худи oversize,4,80.03
ORD-00078,2025-07-28,C0118,P007,Шорты спорт,2,95.55
ORD-00078,2025-07-28,C0118,P004,Рюкзак городской,3,54.61
ORD-00694,2025-07-30,C0161,P004,Рюкзак городской,2,39.08
ORD-00694,2025-07-30,C0161,P004,Рюкзак городской,2,9.7
ORD-00694,2025-07-30,C0161,P003,Кроссовки run,2,105.96
ORD-00694,2025-07-30,C0161,P007,Шорты спорт,5,17.61
ORD-00022,2025-08-01,C0123,P003,Кроссовки run,1,115.23
ORD-00022,2025-08-01,C0123,P005,Кепка логотип,3,95.01
ORD-00022,2025-08-01,C0123,P001,Футболка базовая,1,60.97
ORD-00287,2025-08-01,C0160,P003,Кроссовки run,1,67.94
ORD-00287,2025-08-01,C0160,P004,Рюкзак городской,1,63.13
ORD-00287,2025-08-01,C0160,P006,Худи oversize,3,51.96
ORD-00287,2025-08-01,C0160,P007,Шорты спорт,4,43.36
ORD-00601,2025-08-01,C0200,P005,Кепка логотип,2,114.59
ORD-00601,2025-08-01,C0200,P001,Футболка базовая,1,53.14
ORD-00601,2025-08-01,C0200,P001,Футболка базовая,2,110.18
ORD-00340,2025-08-02,C0034,P010,Сумка через плечо,1,69.84
ORD-00340,2025-08-02,C0034,P004,Рюкзак городской,4,11.77
ORD-00340,2025-08-02,C0034,P004,Рюкзак городской,3,98.83
ORD-00340,2025-08-02,C0034,P001,Футболка базовая,1,63.91
ORD-00374,2025-08-02,C0185,P002,Джинсы slim,5,72.57
ORD-00374,2025-08-02,C0185,P002,Джинсы slim,4,55.27
ORD-00374,2025-08-02,C0185,P007,Шорты спорт,4,119.73
ORD-00679,2025-08-02,C0011,P009,Куртка ветровка,2,114.5
ORD-00679,2025-08-02,C0011,P007,Шорты спорт,3,60.91
ORD-00281,2025-08-03,C0001,P005,Кепка логотип,2,89.35
ORD-00281,2025-08-03,C0001,P008,Носки набор,4,70.55
ORD-00281,2025-08-03,C0001,P001,Футболка базовая,5,113.22
ORD-00427,2025-08-04,C0189,P005,Кепка логотип,1,101.73
ORD-00427,2025-08-04,C0189,P007,Шорты спорт,5,23.6
ORD-00427,2025-08-04,C0189,P010,Сумка через плечо,2,107.05
ORD-00462,2025-08-04,C0067,P008,Носки набор,4,38.69
ORD-00668,2025-08-04,C0060,P009,Куртка ветровка,3,87.09
ORD-00668,2025-08-04,C0060,P002,Джинсы slim,5,45.28
ORD-00668,2025-08-04,C0060,P008,Носки набор,1,19.45
ORD-00682,2025-08-04,C0086,P008,Носки набор,1,108.07
ORD-00682,2025-08-04,C0086,P003,Кроссовки run,1,65.03
ORD-00682,2025-08-04,C0086,P008,Носки набор,2,30.88
ORD-00056,2025-08-05,C0200,P010,Сумка через плечо,5,34.14
ORD-00056,2025-08-05,C0200,P008,Носки набор,3,15.93
ORD-00056,2025-08-05,C0200,P006,Худи oversize,4,24.7
ORD-00056,2025-08-05,C0200,P002,Джинсы slim,3,70.83
ORD-00130,2025-08-06,C0170,P009,Куртка ветровка,2,75.24
ORD-00130,2025-08-06,C0170,P002,Джинсы slim,3,50.56
ORD-00130,2025-08-06,C0170,P008,Носки набор,4,88.46
ORD-00130,2025-08-06,C0170,P008,Носки набор,3,92.22
ORD-00688,2025-08-06,C0096,P004,Рюкзак городской,5,23.79
ORD-00688,2025-08-06,C0096,P005,Кепка логотип,2,11.01
ORD-00334,2025-08-08,C0070,P008,Носки набор,2,52.63
ORD-00399,2025-08-08,C0090,P004,Рюкзак городской,2,56.88
ORD-00399,2025-08-08,C0090,P002,Джинсы slim,1,93.28
ORD-00399,2025-08-08,C0090,P005,Кепка логотип,4,80.05
ORD-00399,2025-08-08,C0090,P009,Куртка ветровка,5,38.97
ORD-00296,2025-08-09,C0036,P009,Куртка ветровка,2,57.31
ORD-00378,2025-08-10,C0021,P009,Куртка ветровка,3,105.39
ORD-00378,2025-08-10,C0021,P006,Худи oversize,4,15.4
ORD-00411,2025-08-10,C0015,P006,Худи oversize,2,75.64
ORD-00411,2025-08-10,C0015,P005,Кепка логотип,3,50.84
ORD-00411,2025-08-10,C0015,P005,Кепка логотип,3,71.93
ORD-00168,2025-08-11,C0036,P009,Куртка ветровка,5,42.05
ORD-00168,2025-08-11,C0036,P009,Куртка ветровка,3,61.33
ORD-00168,2025-08-11,C0036,P005,Кепка логотип,4,43.42
ORD-00168,2025-08-11,C0036,P009,Куртка ветровка,2,109.96
ORD-00433,2025-08-11,C0013,P006,Худи oversize,4,33.15
ORD-00433,2025-08-11,C0013,P002,Джинсы slim,4,89.07
ORD-00437,2025-08-11,C0011,P010,Сумка через плечо,5,89.99
ORD-00437,2025-08-11,C0011,P010,Сумка через плечо,1,30.3
ORD-00437,2025-08-11,C0011,P005,Кепка логотип,5,89.68
ORD-00437,2025-08-11,C0011,P009,Куртка ветровка,1,56.89
ORD-00460,2025-08-11,C0186,P002,Джинсы slim,2,68.13
ORD-00460,2025-08-11,C0186,P009,Куртка ветровка,3,59.38
ORD-00460,2025-08-11,C0186,P009,Куртка ветровка,4,29.16
ORD-00460,2025-08-11,C0186,P009,Куртка ветровка,5,16.28
ORD-00547,2025-08-11,C0174,P002,Джинсы slim,3,63.19
ORD-00547,2025-08-11,C0174,P004,Рюкзак городской,5,17.49
ORD-00547,2025-08-11,C0174,P005,Кепка логотип,5,101.33
ORD-00547,2025-08-11,C0174,P002,Джинсы slim,5,10.6
ORD-00505,2025-08-12,C0176,P005,Кепка логотип,1,68.6
ORD-00505,2025-08-12,C0176,P010,Сумка через плечо,3,61.23
ORD-00650,2025-08-12,C0187,P007,Шорты спорт,5,88.46
ORD-00650,2025-08-12,C0187,P008,Носки набор,1,85.43
ORD-00650,2025-08-12,C0187,P004,Рюкзак городской,3,110.66
ORD-00791,2025-08-12,C0045,P005,Кепка логотип,3,45.25
ORD-00791,2025-08-12,C0045,P002,Джинсы slim,5,25.06
ORD-00359,2025-08-13,C0184,P001,Футболка базовая,5,51.38
ORD-00359,2025-08-13,C0184,P001,Футболка базовая,4,35.21
ORD-00359,2025-08-13,C0184,P001,Футболка базовая,2,29.03
ORD-00359,2025-08-13,C0184,P010,Сумка через плечо,1,70.97
ORD-00402,2025-08-13,C0158,P001,Футболка базовая,2,106.96
ORD-00402,2025-08-13,C0158,P010,Сумка через плечо,5,61.68
ORD-00402,2025-08-13,C0158,P004,Рюкзак городской,4,36.18
ORD-00780,2025-08-13,C0105,P003,Кроссовки run,4,24.16
ORD-00780,2025-08-13,C0105,P010,Сумка через плечо,1,55.55
ORD-00780,2025-08-13,C0105,P007,Шорты спорт,4,79.84
ORD-00189,2025-08-14,C0045,P007,Шорты спорт,5,89.49
ORD-00189,2025-08-14,C0045,P003,Кроссовки run,1,68.35
ORD-00055,2025-08-15,C0146,P001,Футболка базовая,3,20.8
ORD-00055,2025-08-15,C0146,P010,Сумка через плечо,5,97.1
ORD-00055,2025-08-15,C0146,P010,Сумка через плечо,3,95.0
ORD-00276,2025-08-15,C0032,P010,Сумка через плечо,1,84.76
ORD-00276,2025-08-15,C0032,P007,Шорты спорт,4,83.5
ORD-00276,2025-08-15,C0032,P007,Шорты спорт,1,56.39
ORD-00461,2025-08-15,C0166,P006,Худи oversize,3,90.75
ORD-00461,2025-08-15,C0166,P003,Кроссовки run,1,94.06
ORD-00461,2025-08-15,C0166,P001,Футболка базовая,4,17.74
ORD-00604,2025-08-15,C0008,P009,Куртка ветровка,1,27.12
ORD-00604,2025-08-15,C0008,P005,Кепка логотип,1,98.18
ORD-00773,2025-08-17,C0046,P003,Кроссовки run,3,32.94
ORD-00773,2025-08-17,C0046,P009,Куртка ветровка,1,87.18
ORD-00773,2025-08-17,C0046,P004,Рюкзак городской,2,23.29
ORD-00773,2025-08-17,C0046,P002,Джинсы slim,1,33.03
ORD-00241,2025-08-18,C0129,P009,Куртка ветровка,4,75.55
ORD-00549,2025-08-18,C0142,P008,Носки набор,4,73.1
ORD-00549,2025-08-18,C0142,P003,Кроссовки run,5,39.91
ORD-00592,2025-08-18,C0052,P010,Сумка через плечо,3,20.82
ORD-00592,2025-08-18,C0052,P009,Куртка ветровка,3,12.08
ORD-00592,2025-08-18,C0052,P008,Носки набор,3,49.88
ORD-00592,2025-08-18,C0052,P010,Сумка через плечо,3,37.18
ORD-00004,2025-08-19,C0141,P001,Футболка базовая,5,107.71
ORD-00004,2025-08-19,C0141,P007,Шорты спорт,4,27.38
ORD-00016,2025-08-19,C0192,P004,Рюкзак городской,1,115.62
ORD-00087,2025-08-19,C0047,P003,Кроссовки run,1,72.44
ORD-00158,2025-08-19,C0031,P007,Шорты спорт,2,88.51
ORD-00158,2025-08-19,C0031,P008,Носки набор,3,80.89
